TABLE NO.  1
 NUM         IPRED       NPDE        CWRES       DV          PRED        RES         WRES
  6.8000E+01  1.4013E+01 -9.4107E-01 -8.3388E-01  1.1972E+01  1.8838E+01 -6.8664E+00 -8.7746E-01
  6.9000E+01  1.3868E+01 -4.3991E-01 -3.3453E-01  1.3333E+01  1.8584E+01 -5.2512E+00 -3.1533E-01
  7.0000E+01  1.3674E+01 -3.2304E-01 -3.5307E-01  1.3072E+01  1.8264E+01 -5.1921E+00 -3.3669E-01
  7.1000E+01  1.3453E+01 -9.0273E-01 -7.9885E-01  1.1469E+01  1.7911E+01 -6.4419E+00 -8.3533E-01
  7.2000E+01  1.3221E+01 -7.4987E-01 -8.3950E-01  1.1090E+01  1.7543E+01 -6.4531E+00 -8.7949E-01
  7.3000E+01  1.2983E+01  4.9585E-01  3.7094E-01  1.4601E+01  1.7171E+01 -2.5698E+00  4.6531E-01
  7.4000E+01  1.2045E+01  4.6770E-01  3.8573E-01  1.3715E+01  1.5718E+01 -2.0027E+00  4.6955E-01
  7.5000E+01  9.5876E+00  2.0189E-01  2.3263E-02  1.0035E+01  1.2017E+01 -1.9819E+00  5.9543E-02
  7.6000E+01  7.6306E+00 -2.7064E-01 -3.1951E-01  6.7983E+00  9.1863E+00 -2.3880E+00 -3.0102E-01
  7.7000E+01  6.0731E+00 -7.8350E-01 -8.9272E-01  3.0324E+00  7.0224E+00 -3.9900E+00 -8.8257E-01
  7.8000E+01  4.8335E+00 -1.6789E-01 -3.0085E-01  3.8927E+00  5.3682E+00 -1.4755E+00 -2.7655E-01
  7.9000E+01  3.8469E+00  8.3652E-02 -3.8976E-02  3.8535E+00  4.1037E+00 -2.5018E-01 -1.2096E-02
  8.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.1000E+01  0.0000E+00  2.7932E-01  1.2784E-01  5.3430E-01  0.0000E+00  5.3430E-01  1.2784E-01
  8.2000E+01  1.0044E+01 -3.6738E-01 -3.9007E-01  8.8596E+00  9.3832E+00 -5.2360E-01 -3.4166E-01
  8.3000E+01  1.5525E+01 -3.9434E-01 -4.3353E-01  1.4427E+01  1.4419E+01  8.2784E-03 -3.4591E-01
  8.4000E+01  1.8451E+01 -9.0273E-01 -9.2865E-01  1.6130E+01  1.7023E+01 -8.9350E-01 -7.8748E-01
  8.5000E+01  1.9948E+01  1.6781E+00  1.6374E+00  2.4238E+01  1.8271E+01  5.9665E+00  1.6154E+00
  8.6000E+01  2.0647E+01 -1.7908E+00 -2.2325E+00  1.5178E+01  1.8764E+01 -3.5862E+00 -1.9596E+00
  8.7000E+01  2.0900E+01  5.7297E-01  6.3128E-01  2.2489E+01  1.8839E+01  3.6503E+00  6.7452E-01
  8.8000E+01  2.0906E+01  1.5274E+00  1.4720E+00  2.4514E+01  1.8684E+01  5.8304E+00  1.4380E+00
  8.9000E+01  2.0774E+01  5.6315E-01  5.6038E-01  2.2087E+01  1.8404E+01  3.6825E+00  6.0199E-01
  9.0000E+01  2.0569E+01 -8.0642E-01 -6.8186E-01  1.8739E+01  1.8060E+01  6.7853E-01 -5.3055E-01
  9.1000E+01  2.0323E+01 -1.6449E+00 -1.7848E+00  1.5653E+01  1.7685E+01 -2.0315E+00 -1.5328E+00
  9.2000E+01  2.0057E+01  5.1484E-01  6.1677E-01  2.1381E+01  1.7295E+01  4.0860E+00  6.4345E-01
  9.3000E+01  1.9781E+01  1.0364E+00  9.9386E-01  2.2030E+01  1.6902E+01  5.1279E+00  9.8214E-01
  9.4000E+01  1.8670E+01  8.9025E-01  1.0001E+00  2.0821E+01  1.5377E+01  5.4441E+00  9.7925E-01
  9.5000E+01  1.5650E+01  5.5338E-01  5.6094E-01  1.6266E+01  1.1541E+01  4.7253E+00  5.8157E-01
  9.6000E+01  1.3118E+01  3.8532E-01  2.1789E-01  1.2420E+01  8.6603E+00  3.7597E+00  2.8037E-01
  9.7000E+01  1.0995E+01  1.1264E+00  1.1950E+00  1.3299E+01  6.4988E+00  6.8002E+00  1.1589E+00
  9.8000E+01  9.2157E+00  8.6568E-01  8.3795E-01  1.0335E+01  4.8768E+00  5.4582E+00  8.3964E-01
  9.9000E+01  7.7243E+00  9.6742E-01  9.7816E-01  9.3872E+00  3.6596E+00  5.7276E+00  9.6622E-01
  1.0000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0100E+02  0.0000E+00  5.8521E-02  7.0883E-02  2.9626E-01  0.0000E+00  2.9626E-01  7.0883E-02
  1.0200E+02  1.6715E+01 -4.1789E-02 -4.3362E-01  1.4315E+01  9.3613E+00  4.9537E+00  1.0533E-01
  1.0300E+02  2.4938E+01  1.9893E+00  1.8765E+00  2.7738E+01  1.4346E+01  1.3392E+01  2.1119E+00
  1.0400E+02  2.8481E+01  1.6134E+00  1.7350E+00  3.0663E+01  1.6886E+01  1.3777E+01  2.0217E+00
  1.0500E+02  2.9475E+01  5.5338E-01  1.8123E-02  2.8684E+01  1.8062E+01  1.0622E+01  8.3744E-01
  1.0600E+02  2.9108E+01 -6.9562E-01 -2.0012E+00  2.4885E+01  1.8483E+01  6.4025E+00 -6.5409E-01
  1.0700E+02  2.8041E+01  2.7131E+00  2.3928E+00  3.2096E+01  1.8485E+01  1.3611E+01  2.1319E+00
  1.0800E+02  2.6642E+01  4.9585E-01  3.1187E-01  2.7022E+01  1.8261E+01  8.7614E+00  5.1678E-01
  1.0900E+02  2.5111E+01  1.5548E+00  1.5640E+00  2.8394E+01  1.7915E+01  1.0479E+01  1.3247E+00
  1.1000E+02  2.3557E+01 -1.6449E+00 -2.0833E+00  1.9052E+01  1.7507E+01  1.5446E+00 -1.7083E+00
  1.1100E+02  2.2038E+01  9.6742E-01  8.9984E-01  2.4557E+01  1.7071E+01  7.4857E+00  6.1011E-01
  1.1200E+02  2.0583E+01 -1.0954E+00 -1.0755E+00  1.8485E+01  1.6625E+01  1.8600E+00 -1.1924E+00
  1.1300E+02  1.9204E+01 -7.3885E-01 -8.2235E-01  1.7830E+01  1.6178E+01  1.6516E+00 -1.0791E+00
  1.1400E+02  1.4496E+01 -1.1585E+00 -8.9975E-01  1.3155E+01  1.4469E+01 -1.3141E+00 -1.4325E+00
  1.1500E+02  6.2006E+00 -1.5097E-01  1.2766E-01  8.4222E+00  1.0315E+01 -1.8928E+00 -4.2570E-01
  1.1600E+02  2.6514E+00 -5.0154E-02  2.5963E-01  4.9649E+00  7.3524E+00 -2.3875E+00 -7.2197E-02
  1.1700E+02  1.1338E+00 -9.8085E-01 -5.4366E-01 -3.1050E-01  5.2407E+00 -5.5512E+00 -7.4053E-01
